"","logFC","logCPM","LR","PValue","FDR"
"PITA_26516",-1.79651211976387,3.60207419129225,13.4603547037141,0.000243657688073631,0.0516682292288753
"PITA_29518",-3.72806008043922,1.2434694716781,13.2942015006837,0.000266228205846545,0.0555486233727295
"PITA_03118",-2.64048234202618,5.43447841497797,13.2664172143876,0.000270203110878388,0.0559233277224431
"PITA_45783",-1.99001949216965,5.02533475549799,13.2406241207394,0.000273946680723573,0.0560644061316698
"PITA_19555",-3.78018175577958,2.6890565843584,13.2241196392043,0.000276369502663587,0.0560644061316698
"PITA_26776",-2.64914766914112,6.37689360349817,13.2106905714698,0.000278356790305148,0.0560644061316698
"PITA_11195",-3.32071749514748,7.80928941497194,13.2021846702098,0.000279622973225286,0.0560644061316698
"PITA_39771",-2.35306838791287,2.53609270826668,13.149076200385,0.000287661033753479,0.0567887136173022
"PITA_50252",-3.15856819105834,1.50273403009859,13.0533063918054,0.000302749472322311,0.0593111637990823
"PITA_12198",-1.52825767104544,4.81838084909507,12.920732433645,0.000324962679999024,0.0619997020137698
"PITA_04874",-1.0501086872226,6.60691355145048,12.9134025354723,0.000326237711053745,0.0619997020137698
"PITA_07458",-2.27620828610571,2.14266144527185,12.8924808174546,0.000329904848439794,0.0619997020137698
"PITA_33118",-1.79330200108819,3.99829616972309,12.8532650197493,0.00033689091477535,0.0623273215784035
"PITA_02661",-3.41787304035032,0.858786887883833,12.8494749830922,0.000337573944022681,0.0623273215784035
"PITA_25422",-2.45390685008864,3.0806425218192,12.7269144286769,0.000360430710486566,0.0660720982423374
"PITA_30402",-3.25790484176933,0.276333285731475,12.5658256920465,0.000392865126628039,0.0710034549984647
"PITA_37700",-1.13209023541392,7.52248816356736,12.5404914238389,0.00039822755615789,0.0714249016480584
"PITA_47682",-2.4233068025219,6.67142863133366,12.5244233178092,0.000401666851511368,0.0714249016480584
"PITA_50533",-2.51904346264754,1.23095971193688,12.3754187666847,0.000435023223696276,0.0761664362629889
"PITA_23250",-3.17088146154829,5.699238193432,12.346202170724,0.00044188449954492,0.0766251607859515
"PITA_14649",-2.12570817518265,3.66407199197956,12.3283049005332,0.000446141353610714,0.0768441053628547
"PITA_33135",-1.89276773464499,3.330933191133,12.2540772361787,0.000464242668509514,0.0791406441845391
"PITA_37370",-2.2851600909341,3.57817436702047,12.2484610421574,0.000465642038336401,0.0791406441845391
"PITA_13956",-1.2210082803824,4.97021183083661,12.1950140459307,0.000479174150891243,0.0807478297404565
"PITA_47340",-2.61011806893223,2.40528123999372,12.1864038344098,0.000481390973748825,0.0807478297404565
"PITA_24330",-2.66991565178764,5.62461033446791,12.1084173315749,0.000501947208374235,0.0836491763358205
"PITA_35674",-3.28383032029785,2.51282605634471,11.9545788576411,0.000545132477764654,0.0885460753756461
"PITA_50125",-1.34974017022645,6.80827732025976,11.8920596168778,0.000563737505470435,0.0902674586225125
"PITA_39044",-2.14195010854225,3.08851558040105,11.8721392154277,0.000569799263436995,0.0902674586225125
"PITA_11859",-1.57823323588289,4.10213514032742,11.820107276652,0.000585944839664326,0.0908515773568954
"PITA_03495",-1.11474791084435,6.90911373039359,11.8147076749632,0.000587646580472438,0.0908515773568954
"PITA_23282",-2.90360156610252,1.15412938928656,11.7343832062321,0.000613559155582919,0.094289713586108
"PITA_09013",-3.07998049478234,0.653308854969207,11.6997867514001,0.000625072610272159,0.0954592130110119
"PITA_38027",-3.84734752756428,2.96002792664211,11.6293365494806,0.000649197065501998,0.0974450301198222
"PITA_06208",-3.3349052255352,3.53630091205053,11.62910137596,0.000649279151749127,0.0974450301198222
"PITA_04193",-2.91772836754985,3.53173794768317,11.5742632721653,0.000668709248177921,0.0994183834727542
"PITA_16460",-1.91019052406997,2.67922522910381,11.5701909561724,0.000670175356171543,0.0994183834727542
"PITA_48672",-3.23975684695892,1.99235114915832,11.5150577144436,0.000690346881025148,0.101822197440399
"PITA_37303",-1.14681710830963,5.51818433536097,11.44757659501,0.00071587300077314,0.1034767541195
"PITA_33083",-1.46226824495414,4.068477367747,11.442859560573,0.000717692574550775,0.1034767541195
"PITA_18634",-1.80155626268381,4.74316926332163,11.3865342151944,0.000739784267548428,0.105596980645138
"PITA_24081",-1.02419749435645,7.2239983258648,11.3837955668029,0.000740875757088159,0.105596980645138
"PITA_37074",-1.76112427439078,2.77524551052411,11.3741279969896,0.000744741797723273,0.105596980645138
"PITA_39827",-2.95792589655812,4.6570586925335,11.3506097595948,0.000754232019063993,0.106047599092056
"PITA_06858",-2.46188731329917,3.67024846326685,11.3301943027408,0.000762569218546451,0.106361828395522
"PITA_27304",-2.56695587974604,1.6575493536784,11.296472496646,0.000776544888645728,0.107725664984886
"PITA_49036",-2.25959153829797,3.51712529006788,11.260297093233,0.00079182536748967,0.108607020601419
"PITA_49328",-3.47770349996127,4.12658880981816,11.2350879481982,0.000802653025278865,0.108607020601419
"PITA_20123",-2.71681113666119,1.45383413923361,11.2287508647096,0.000805398341739145,0.108607020601419
"PITA_04935",-2.00558578439123,3.655030413479,11.2221007586408,0.000808289469095657,0.108607020601419
"PITA_27572",-1.45684030558298,7.94741701474125,11.1991616105077,0.000818342975297305,0.109385177698073
"PITA_24512",-3.32764820218768,5.44001078617385,11.1865723112717,0.000823914084030081,0.109559228251544
"PITA_17443",-1.67566036211511,3.91464246236099,11.131457546444,0.000848758702251753,0.112281151209222
"PITA_37925",-2.03375749992084,2.78276350757938,11.0795222927673,0.000872862843462111,0.114291591911284
"PITA_39746",-2.5121299163918,3.99811982253591,11.0558959590832,0.000884056141661208,0.114587963735319
"PITA_39125",-3.35558004781066,5.25972345973519,11.0319886036203,0.000895530305912159,0.114643878152053
"PITA_03212",-1.28824798341726,4.76473378035173,11.0130432914162,0.000904729811690151,0.114945474689188
"PITA_31714",-2.65941284575768,5.11759359585991,10.9873700818938,0.000917348925994203,0.115503141531913
"PITA_22854",-1.98053327210037,2.62863956377775,10.9858122265882,0.000918120358186968,0.115503141531913
"PITA_10326",-1.83557390131535,2.3167256663728,10.9343800092044,0.000943960681881764,0.117942634862255
"PITA_22858",-1.28145532220975,4.56914391877503,10.9120226244398,0.00095542150478546,0.117942634862255
"PITA_49449",-1.45023121251454,3.97454712732535,10.9111063917015,0.000955894172823763,0.117942634862255
"PITA_36826",-1.75861341571129,3.47020958507033,10.8768835232052,0.000973719534335885,0.11899780061522
"PITA_24299",-3.76271270859959,1.83473694296627,10.7035362206108,0.0010693095501937,0.12800388056126
"PITA_30618",-1.50947343770554,4.45506465317764,10.7014729846476,0.0010705027053735,0.12800388056126
"PITA_37770",-1.40979827090703,3.89915206591348,10.6982802247024,0.00107235171137278,0.12800388056126
"PITA_50826",-1.98312660389471,3.14243478569159,10.6810542642059,0.00108238356760326,0.128603203143379
"PITA_25343",-1.75634871602425,4.6775441863057,10.6290253207759,0.00111326375375763,0.131058720075394
"PITA_32739",-2.14072759859172,1.54191728439795,10.6024762868309,0.00112936302834029,0.132346907576827
"PITA_51157",-2.42338187680115,2.61284433437311,10.5732128532559,0.00114738137933578,0.133241609589473
"PITA_19633",-2.50036228300704,1.15632941007533,10.5545888349847,0.00115899991199718,0.133611649601177
"PITA_29596",-1.29395117742464,4.46216212801783,10.551433243148,0.00116098027825213,0.133611649601177
"PITA_29579",-2.36772065761948,4.36444809903632,10.5121028748487,0.00118595217759951,0.135876235204973
"PITA_24400",-1.33893174242601,5.28903325495383,10.4040698791305,0.00125737879988632,0.142784820886206
"PITA_46568",-2.05433831796026,2.90494493459058,10.3936834102677,0.00126447127791529,0.14295766905911
"PITA_15358",-1.03172725906745,8.0793177867948,10.3545655630268,0.0012915485697104,0.14454678981511
"PITA_36302",-1.86068871306358,2.88153840335597,10.3490348259089,0.00129542400473329,0.14454678981511
"PITA_27636",-2.38015004756686,2.30964103683893,10.3211396385491,0.00131515054385376,0.145482860161478
"PITA_12328",-1.76036987188416,3.07314743885654,10.3039215283327,0.00132747810031277,0.146216300285094
"PITA_22946",-3.20591820409746,5.09682952511932,10.2675595805517,0.00135389771950045,0.148489021680596
"PITA_12401",-1.94910367565101,3.3844219972461,10.256131136222,0.00136231077523945,0.148775930790405
"PITA_36156",-1.05592802646099,6.37546261982705,10.2000152295954,0.00140439493922217,0.151387178273417
"PITA_30399",-3.06196356128387,0.247466283213862,10.1887873012676,0.00141297209753702,0.151387178273417
"PITA_05500",-3.05031164157533,0.466201614073017,10.185210601978,0.00141571550754442,0.151387178273417
"PITA_04460",-1.17131508777197,6.03987003134696,10.1703166570144,0.00142719761399406,0.151981740935865
"PITA_25171",-2.18178779322669,2.84904679775503,10.1439216704688,0.00144777829297588,0.153116383214538
"PITA_36880",-3.28467207970012,4.12687108607977,10.1402416419647,0.00145067145478069,0.153116383214538
"PITA_36573",-2.79405483349764,5.23220048225274,10.133798341222,0.00145575114963946,0.153116383214538
"PITA_16982",-1.76002879481885,3.16892708525563,10.1078169702283,0.00147641745454487,0.154656234911998
"PITA_00841",-2.45968129940957,0.396468742372205,10.0605848096354,0.00151475136508116,0.157133756857147
"PITA_31306",-1.71976835119,3.11907234035788,10.060045319607,0.00151519499215132,0.157133756857147
"PITA_49491",-1.98113356390338,4.17656864225662,10.0561073844459,0.00151843717661208,0.157133756857147
"PITA_38817",-1.97822226349255,4.81291187292068,10.038105928194,0.00153334785868673,0.157181374534967
"PITA_46720",-2.27820086767581,2.76861221529652,10.0333989348087,0.00153727108043473,0.157181374534967
"PITA_21294",-1.11442717707409,6.25435848909912,10.0179008541106,0.00155026053271951,0.157880501236958
"PITA_03689",-1.73966710657869,2.99171811961482,9.9938905967516,0.00157060420972889,0.159320104499929
"PITA_03666",-0.937358583925159,6.8229992891639,9.98629755485732,0.00157709384110025,0.15934856825983
"PITA_15425",-1.70358908502873,2.8396170084521,9.9493596466142,0.00160905357844702,0.161529330249031
"PITA_42094",-1.14260467911736,7.10980711804114,9.93695691354148,0.00161993127042064,0.161567802437164
"PITA_09427",-2.3065096431115,1.00720619731592,9.93206751909004,0.00162423990916414,0.161567802437164
"PITA_48142",-1.73450695062456,4.57294515126261,9.88728540114542,0.00166424702429466,0.163801003209175
"PITA_16148",-1.49092503419428,4.33414772429375,9.88552735734431,0.00166583782097859,0.163801003209175
"PITA_42083",-1.70139024848,3.92163469934001,9.86926126214507,0.00168062974726343,0.164624739823545
"PITA_35560",-2.91429776554306,4.75389974914021,9.85769255102337,0.0016912309216061,0.165033271376802
"PITA_04988",-2.69654258472224,4.61519361105248,9.84486464439917,0.00170306521975205,0.165558582574684
"PITA_05311",-2.72066520677361,6.60188508690462,9.79938783087673,0.00174569972977048,0.168427210018156
"PITA_21032",-1.54217172652172,3.51982031071187,9.78895279459749,0.00175563417800253,0.168751294173247
"PITA_42739",-1.2121995611476,5.40282236032623,9.75614928689801,0.00178723874898504,0.171148116619224
"PITA_42329",-2.08465055341006,6.03073738754694,9.74738896798947,0.00179577601759074,0.171168066448747
"PITA_46230",-0.941880582829439,7.02029510326452,9.73124150740711,0.00181162079395252,0.171562494671577
"PITA_16417",-1.18885500390205,4.77613875999948,9.70426091367984,0.00183841247054017,0.172193495050886
"PITA_27128",-2.15630341841795,3.30394579828392,9.69629128767259,0.00184640286323333,0.172313029389164
"PITA_05817",-1.624871581873,3.41265533163818,9.64521122093168,0.00189845865853659,0.175259147527637
"PITA_39601",-1.21464296378735,7.72857352962841,9.58533293178853,0.00196137869674761,0.179774367404753
"PITA_18399",-2.22047993313325,2.209447953542,9.57714834493865,0.00197014176834636,0.179853000687609
"PITA_19195",-1.8894312863223,2.04000658356269,9.53473044133528,0.00201619783130461,0.181556846114391
"PITA_41184",-1.68516903913143,3.26716984067044,9.51595285128735,0.00203693311413515,0.182133302994751
"PITA_41223",-1.25592875720491,5.17153448416718,9.50148122851156,0.0020530609407303,0.182133302994751
"PITA_20440",-1.30477147685297,3.85518371541034,9.43039351161444,0.0021341848914568,0.186410094919417
"PITA_07767",-2.20709450672972,2.69236122665424,9.42929405994324,0.0021354647719104,0.186410094919417
"PITA_22426",-2.60618547805873,4.09107522358551,9.39566245271346,0.00217499400501704,0.188448482366804
"PITA_26050",-1.68458843058294,2.37017284161406,9.3828441347141,0.00219025476139335,0.188448482366804
"PITA_34008",-2.27226340445528,8.06531593494796,9.3729124108279,0.00220215354512716,0.188448482366804
"PITA_36586",-1.08350472891518,4.86651774268052,9.36919793855076,0.00220662052752974,0.188448482366804
"PITA_20669",-1.38917956159221,6.50171746708124,9.36666428315675,0.0022096727445463,0.188448482366804
"PITA_45626",-2.06484125472169,2.20324323313435,9.36621338152562,0.00221021638062687,0.188448482366804
"PITA_28111",-2.30655866144016,7.52458558764128,9.33411033754572,0.00224927264343619,0.191143487156114
"PITA_18451",-1.96792520961882,7.42410950133338,9.30918195342471,0.00228008264052871,0.19312224715026
"PITA_42932",-2.10219147706012,5.08424978074011,9.30305932018263,0.00228771512208589,0.193131318727672
"PITA_35769",-2.37801536288679,0.748302584780835,9.29058394935296,0.00230334724613136,0.193762402352348
"PITA_26853",-1.75036134051929,2.59269733545459,9.1742398237979,0.00245445293843069,0.202105047307435
"PITA_10039",-1.12560714542571,4.6274837575572,9.17348938739606,0.00245545956504919,0.202105047307435
"PITA_49895",-2.88871253542367,3.50581100423541,9.15894130689271,0.00247505719537912,0.202105047307435
"PITA_01539",-2.71032984462935,2.53701144614637,9.15865161867253,0.00247544904038466,0.202105047307435
"PITA_22405",-1.67249969174791,4.15598362126908,9.15699339374491,0.00247769324018603,0.202105047307435
"PITA_49463",-2.33759782686512,4.11714157654967,9.0956607814766,0.00256216628059866,0.206129891615311
"PITA_06871",-1.71640403756418,2.16729282596633,9.08121059089063,0.00258249039003699,0.207115729280967
"PITA_00470",-2.97599015353154,2.27751921157595,9.06799337123806,0.002601223616825,0.207968233340177
"PITA_38563",-1.66922226798754,3.00174877121647,9.03564915859946,0.0026476501872094,0.210369332521802
"PITA_35321",-2.53069942709426,1.3019331213235,9.02510214393477,0.00266297044887847,0.21093356049388
"PITA_30203",-2.62373541670176,2.82398906524647,9.01385187411736,0.00267941145910797,0.210933790449531
"PITA_12743",-2.3208265318471,1.9844548897804,8.93635605527566,0.00279549850629007,0.217405071713419
"PITA_27422",-3.22104698288363,0.599736129084525,8.89778920414934,0.00285516133886405,0.221374201210293
"PITA_42528",-2.22460903959791,0.68026140827297,8.8656643342229,0.0029058447894026,0.22261373335889
"PITA_30350",-2.77058614287149,0.730209356183797,8.85369136168087,0.00292496749356634,0.223411802841924
"PITA_12735",-1.95390486475352,1.63741780228042,8.79484641118612,0.00302082675483928,0.228158724884759
"PITA_28574",-3.23533195339869,2.2716851239903,8.75488966136533,0.0030877305400743,0.231706188831774
"PITA_00012",-1.80297235590672,2.35357979050289,8.7462669927437,0.0031023647698433,0.232125625228159
"PITA_36470",-2.29840496651737,1.38597784526426,8.71866437903357,0.00314968701825507,0.234300196047821
"PITA_39491",-2.36750465696573,2.11718052620315,8.704690159369,0.00317392358952624,0.235132048154799
"PITA_16712",-2.59644369180288,0.514291188662951,8.70166603899333,0.00317919345034738,0.235132048154799
"PITA_17933",-1.50126272311764,3.91169014650538,8.68380356463588,0.00321050264691907,0.236765344627963
"PITA_30376",-2.32101696921103,2.08040763606479,8.65048026675109,0.0032697515776154,0.238276734596922
"PITA_01969",-1.40410133629575,3.05857821263942,8.64621266595753,0.00327741923755897,0.238276734596922
"PITA_26355",-1.99138994559925,5.53873254894322,8.61242063207408,0.00333878278589163,0.240692475890794
"PITA_44357",-0.965823198560001,8.64098105125889,8.58334951961729,0.00339250745441273,0.242978898122035
"PITA_37081",-1.46827949392698,3.52465412767714,8.56361062883071,0.00342948592464517,0.243601317806143
"PITA_49543",-1.84265766787353,2.87576595812887,8.56060491714527,0.00343515260887876,0.243601317806143
"PITA_04283",-2.10439998282654,4.02339652468576,8.54215066866322,0.00347015375398867,0.244664906435069
"PITA_49648",-2.40349692787133,5.0977993363546,8.52936793711752,0.00349461040660377,0.245042845560325
"PITA_28391",-2.48102459262639,2.4124053062622,8.51368101868385,0.00352486316281745,0.246255238618227
"PITA_26455",-0.977166539815348,6.37472149364711,8.51046853313966,0.00353109132681997,0.246255238618227
"PITA_33410",-1.75289356541862,3.70272403495121,8.49621563389324,0.00355885918333505,0.247519138431194
"PITA_28091",-1.92368036064732,4.67678401183236,8.47874690458699,0.00359319525364029,0.248417136541587
"PITA_47123",-1.74230761822584,2.08753423116343,8.46601521677146,0.00361843238986554,0.248417136541587
"PITA_07689",-2.42305093049695,1.01983471968297,8.46514261060619,0.00362016868245611,0.248417136541587
"PITA_13989",-2.3977520891601,2.95765679526334,8.44053998429703,0.00366947272319496,0.249135841185385
"PITA_06498",-1.52843963581166,6.85134980184485,8.41077708111845,0.00373003191275715,0.252053700536029
"PITA_28815",-2.39301222115043,0.193975518028118,8.40977333239006,0.00373209188761265,0.252053700536029
"PITA_31172",-1.9178823015028,7.81394244835401,8.39698743082081,0.0037584336297335,0.252710116009677
"PITA_13626",-2.31009404646451,2.78457634319016,8.37656754779309,0.00380089583835325,0.253551052493505
"PITA_42406",-1.18867868337979,4.19368436152735,8.37524586526512,0.0038036609729582,0.253551052493505
"PITA_30782",-2.28457300564992,0.992081791623302,8.34766225317484,0.00386183887181212,0.256098792780843
"PITA_41057",-0.964910221888291,5.79396143498052,8.31779656158118,0.00392585139998011,0.25881543449709
"PITA_43589",-2.1337443232737,3.71753933133708,8.31486891597709,0.00393218417386353,0.25881543449709
"PITA_39069",-1.25085683194799,4.84615528678463,8.29611967325121,0.00397298772174292,0.260109073701046
"PITA_06915",-2.97529151497068,2.18132309384552,8.27732985291591,0.00401431186607764,0.262145800842281
"PITA_10872",-2.55377971953955,0.218190977591573,8.26957165881842,0.00403150166152183,0.262502915862183
"PITA_38403",-2.05311483356178,0.98377101910707,8.26564190183024,0.00404023736617683,0.262502915862183
"PITA_02843",-2.10731261897208,1.64649986495379,8.23611005783422,0.0041065048869619,0.264133687766893
"PITA_25499",-1.08830739285021,5.60682685621939,8.22239699120967,0.00413765114146354,0.265381972173615
"PITA_46510",-2.03517725049189,2.76077739097093,8.2184793388155,0.00414659331521274,0.265381972173615
"PITA_36094",-1.69253359877438,3.64900689844035,8.19280583661129,0.00420568278282516,0.267640572068726
"PITA_34365",-1.94382537290485,2.22395143128698,8.18957905034406,0.00421316985332627,0.267640572068726
"PITA_03602",-2.62568810517201,0.0280292766194545,8.17945036758246,0.00423675955120013,0.268474560795062
"PITA_01777",-1.15209907335663,4.19419269992193,8.16818179457919,0.00426316208993609,0.268820127459754
"PITA_02082",-1.93192053697805,3.48695719962879,8.14431298578016,0.00431964178257706,0.271194531162025
"PITA_42562",-2.04309100047881,3.13394766026524,8.14284936500445,0.00432312976867492,0.271194531162025
"PITA_12305",-1.96449716366318,6.07968077625515,8.13891560317749,0.00433251861660031,0.271194531162025
"PITA_29513",-2.29953283828937,3.73627023990325,8.11847272379448,0.00438164566494208,0.272938238701635
"PITA_26164",-2.59768931699706,5.19503831438838,8.0834762450458,0.0044670674585711,0.276247757245226
"PITA_07020",-1.42876316439595,5.61797972820982,8.06689588976212,0.00450812801811589,0.277108316428044
"PITA_25633",-0.844652290623375,6.50357111604784,8.06045849812193,0.00452417333943854,0.277108316428044
"PITA_49572",-2.3098445610853,1.29019244164047,8.04383337823256,0.00456588134065101,0.278997092205875
"PITA_21961",-2.09552841865169,4.17827935709974,8.0326684621625,0.00459411072911564,0.279025847887421
"PITA_29197",-1.51352184217585,3.48305716812539,8.03075413533107,0.00459896873661078,0.279025847887421
"PITA_06395",-3.29200388338124,3.11061417615323,8.01034363490251,0.00465109109460702,0.281522645877346
"PITA_10728",-2.50348250652749,2.75689586177986,7.98364630899229,0.0047201775968584,0.283780584844325
"PITA_12221",-1.90913303673902,3.00711585395148,7.96306578313671,0.00477414806372424,0.285915890602893
"PITA_47072",-2.44466851366398,1.44839020002566,7.94884364642093,0.00481181118743193,0.286520469406619
"PITA_09179",-1.65823014375352,3.68733793655108,7.9110272879661,0.0049134359976056,0.291220372846536
"PITA_49530",-2.16734899226314,4.22366411604883,7.86508557625315,0.00503984411765424,0.297098393257729
